area,bathrooms,bedrooms,condo,parking_spots,price,suites,type,lat,lon
208.0,5.0,4.0,0.0,4.0,1400000.0,5.0,apartment,-5.7884831,-35.201471
108.0,5.0,3.0,650.0,2.0,500000.0,3.0,apartment,-5.8159576,-35.2189124
156.0,5.0,3.0,0.0,3.0,790000.0,3.0,apartment,-5.8576398,-35.2014489
450.0,4.0,4.0,0.0,4.0,550000.0,2.0,house,0.0,0.0
57.0,2.0,2.0,380.0,1.0,110000.0,1.0,apartment,-5.8666079,-35.2088062
160.0,5.0,4.0,0.0,3.0,727000.0,3.0,apartment,-5.8164277,-35.2116397
59.0,2.0,2.0,300.0,1.0,280000.0,1.0,apartment,-5.8821365,-35.1722172
57.0,0.0,2.0,0.0,1.0,235000.0,1.0,apartment,0.0,0.0
120.0,4.0,4.0,1050.0,3.0,560000.0,2.0,apartment,-5.7829457,-35.2004207
98.0,3.0,3.0,930.0,2.0,415000.0,1.0,apartment,-5.8606852,-35.1989537
228.0,1.0,3.0,0.0,2.0,500000.0,1.0,house,-5.8226937,-35.2126403
57.0,2.0,2.0,330.0,1.0,189000.0,1.0,apartment,-5.8603397,-35.2094385
53.0,2.0,2.0,300.0,1.0,230000.0,1.0,apartment,0.0,0.0
56.0,1.0,2.0,500.0,1.0,210000.0,1.0,apartment,0.0,0.0
120.0,1.0,4.0,0.0,2.0,645000.0,2.0,apartment,0.0,0.0
283.0,0.0,4.0,1400.0,3.0,1000000.0,4.0,apartment,-5.8032096,-35.2002054
39.0,1.0,1.0,0.0,1.0,240000.0,0.0,other,0.0,0.0
