area,bathrooms,bedrooms,condo,parking_spots,price,suites,type,lat,lon
179.0,5.0,3.0,0.0,3.0,790000.0,3.0,other,0.0,0.0
180.0,5.0,3.0,1.0,3.0,690000.0,3.0,apartment,-5.7842718,-35.1946585
116.0,3.0,3.0,700.0,3.0,650000.0,2.0,apartment,-5.8044476,-35.2032196
150.0,3.0,4.0,0.0,1.0,260000.0,1.0,house,-5.7979641,-35.2114887
24.0,0.0,0.0,0.0,0.0,165000.0,0.0,other,-5.824868,-35.2058664
280.0,1.0,4.0,1840.0,0.0,2300000.0,0.0,apartment,-5.7856518,-35.1913817
97.0,3.0,3.0,700.0,2.0,420000.0,1.0,apartment,-5.8198444,-35.2109804
50.0,2.0,2.0,278.0,1.0,190000.0,1.0,apartment,-5.8821365,-35.1722172
162.0,4.0,3.0,1034.0,2.0,300000.0,3.0,apartment,0.0,0.0
196.0,5.0,3.0,1800.0,3.0,650000.0,3.0,apartment,-5.8656475,-35.1925612
100.0,2.0,3.0,800.0,2.0,495000.0,1.0,apartment,-5.8999907,-35.1759866
83.0,3.0,3.0,370.0,2.0,300000.0,1.0,apartment,-5.8796695,-35.1973555
300.0,7.0,5.0,700.0,4.0,1700000.0,4.0,house,-5.830929,-35.2195447
186.0,3.0,3.0,0.0,2.0,390000.0,1.0,house,-5.8093091,-35.2128019
80.0,2.0,3.0,500.0,2.0,350000.0,1.0,apartment,-5.8198444,-35.2109804
1750.0,0.0,0.0,0.0,0.0,1850000.0,0.0,other,-5.7841388,-35.2059603
78.0,2.0,3.0,400.0,1.0,220000.0,0.0,apartment,-5.8157745,-35.2010277
